exposure_id,borrower_id,connected_group_id,reporting_date,segment,product_type,borrower_type,is_individual,is_sme,managed_as_retail,retail_transactor,annual_revenue,group_total_assets,exposure_class_raw,sector,geography,currency,external_rating,internal_grade,pd_1y,origination_date,contractual_maturity_years,outstanding_balance,credit_limit,undrawn_amount,revolving_flag,commitment_type,unconditionally_cancellable_flag,accrued_interest,collateral_type,collateral_value,property_value_at_origination,property_value_current,property_cashflow_dependent,regulatory_real_estate_eligible,senior_lien_amount,guarantee_value,guarantor_type,guarantor_rating,dpd,default_flag
EXP-0004558,BOR-0004558,GRP-0004558,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.016084699899357017,2025-10-03,1.689317153990778,2702111.3126740246,2702111.3126740246,0.0,False,no_commitment,False,3365.687213216369,residential_property,4603724.152939175,4881859.167205055,4603724.152939175,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0004847,BOR-0004847,GRP-0004847,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,A,A,0.0013866587433706912,2023-01-17,1.2788320427778184,10127686.265466409,10127686.265466409,0.0,False,no_commitment,False,35349.39574465787,residential_property,14520031.604604186,14042005.596054291,14520031.604604186,True,True,0.0,0.0,none,UNRATED,0,0
EXP-0004934,BOR-0004934,GRP-0004934,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,A,A,0.0014662716692926275,2022-12-18,2.912551110253427,10057432.826197099,10057432.826197099,0.0,False,no_commitment,False,71565.7319071183,residential_property,13722833.867599603,13716808.795994349,13722833.867599603,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0004987,BOR-0004987,GRP-0004987,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.0032818524966709687,2024-03-12,1.5853995144936779,1736454.8317438497,1736454.8317438497,0.0,False,no_commitment,False,20013.393482289524,residential_property,3537129.693288992,3448728.290323017,3537129.693288992,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0005083,BOR-0005083,GRP-0005083,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004033473307978227,2025-12-02,6.296201580674642,2670175.2857402335,2670175.2857402335,0.0,False,no_commitment,False,871.6656903570179,residential_property,3082353.723055225,3120572.88748788,3082353.723055225,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0005102,BOR-0005102,GRP-0005102,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0017416121703457469,2022-09-19,1.498723439404756,6366732.129160865,6366732.129160865,0.0,False,no_commitment,False,29780.881579513432,residential_property,11708587.533043059,11429924.800827432,11708587.533043059,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0005123,BOR-0005123,GRP-0005123,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004784534878326392,2023-05-17,0.5893141074577114,8890708.434363274,8890708.434363274,0.0,False,no_commitment,False,64933.06230690152,residential_property,13857298.416534046,14142820.278186804,13857298.416534046,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0005150,BOR-0005150,GRP-0005150,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.001906088091443332,2022-07-21,3.3471688301916345,21060949.775216345,21060949.775216345,0.0,False,no_commitment,False,98145.24332966995,residential_property,27650248.565811228,28904696.888097987,27650248.565811228,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0005162,BOR-0005162,GRP-0005162,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,B,B,0.05450690496135568,2021-11-23,0.8017360608985423,5953003.246387123,5953003.246387123,0.0,False,no_commitment,False,42377.00071217256,residential_property,9406810.917561715,9013883.899848524,9406810.917561715,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0005203,BOR-0005203,GRP-0005203,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0012839346043666243,2024-11-07,1.9129375954348362,1389077.6148386826,1389077.6148386826,0.0,False,no_commitment,False,12738.378535440797,residential_property,2406446.1139064687,2484896.4731293665,2406446.1139064687,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0005228,BOR-0005228,GRP-0005228,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,AA,AA,0.0005706077546637965,2023-10-14,1.7366113813104793,2604146.2795125707,2604146.2795125707,0.0,False,no_commitment,False,16388.923319160076,residential_property,3468829.6490330924,3301554.46012677,3468829.6490330924,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0005247,BOR-0005247,GRP-0005247,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.003007081712388478,2024-04-11,2.7968177783800927,24371110.69824711,24371110.69824711,0.0,False,no_commitment,False,15563.648897714082,residential_property,46820823.23578332,46146672.56321403,46820823.23578332,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0005348,BOR-0005348,GRP-0005348,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.016042118123759393,2021-07-26,1.3629853128256815,4794934.737133976,4794934.737133976,0.0,False,no_commitment,False,18775.8468284869,residential_property,10745166.629872298,10759032.59466337,10745166.629872298,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0005707,BOR-0005707,GRP-0005707,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,B,B,0.050814409349079104,2021-04-27,0.9245941902705238,6433012.008141893,6433012.008141893,0.0,False,no_commitment,False,35366.39202297975,residential_property,27825125.13397998,29045115.344179716,27825125.13397998,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0005773,BOR-0005773,GRP-0005773,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,A,A,0.0017626251263919165,2023-02-16,0.7976121322457705,2684892.875822418,2684892.875822418,0.0,False,no_commitment,False,11492.946490927003,residential_property,4969242.079292182,5178213.198637868,4969242.079292182,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0005838,BOR-0005838,GRP-0005838,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0029780309381169084,2025-11-02,2.3345700236097215,2097200.9633074165,2097200.9633074165,0.0,False,no_commitment,False,20962.101409378007,residential_property,3500730.588146995,3382202.9519943483,3500730.588146995,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0005846,BOR-0005846,GRP-0005846,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.02047690738682012,2017-07-17,1.610164127963035,6489456.183926684,6489456.183926684,0.0,False,no_commitment,False,71109.28885461432,residential_property,7906327.859045513,8118393.526967872,7906327.859045513,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0005862,BOR-0005862,GRP-0005862,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,AA,AA,0.0005776310186316649,2024-12-07,7.352405772220591,5051115.472843492,5051115.472843492,0.0,False,no_commitment,False,22791.25522463878,residential_property,6094620.380652025,5936679.626756783,6094620.380652025,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0005917,BOR-0005917,GRP-0005917,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BB,BB,0.018523735048661963,2025-07-05,6.005579474617592,3209873.566179787,3209873.566179787,0.0,False,no_commitment,False,27703.532799641267,residential_property,4125842.509121252,3883346.3359209066,4125842.509121252,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0005939,BOR-0005939,GRP-0005939,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004424614022216079,2018-12-09,4.044684817462841,4617661.319269556,4617661.319269556,0.0,False,no_commitment,False,18145.321681329107,residential_property,8293758.021964827,8527876.377083221,8293758.021964827,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0005955,BOR-0005955,GRP-0005955,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.0037550129288450363,2022-07-21,0.5494521511546029,1486843.6783914005,1486843.6783914005,0.0,False,no_commitment,False,13015.714209983378,residential_property,2008161.0789488084,2036213.4196262788,2008161.0789488084,True,True,0.0,0.0,none,UNRATED,15,0
EXP-0006089,BOR-0006089,GRP-0006089,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004299268186176714,2017-07-17,1.2766122121764687,2502514.823013729,2502514.823013729,0.0,False,no_commitment,False,7037.718162863109,residential_property,3641095.4706635303,3804001.4160402315,3641095.4706635303,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0006167,BOR-0006167,GRP-0006167,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.003018555452927387,2023-05-17,6.377003904391116,3348374.9354890836,3348374.9354890836,0.0,False,no_commitment,False,24379.617245391782,residential_property,4955501.328336292,5221800.68493968,4955501.328336292,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0006330,BOR-0006330,GRP-0006330,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0020852191496555563,2025-08-04,4.393041333906927,939735.491775175,939735.491775175,0.0,False,no_commitment,False,77.78655896389081,residential_property,1307140.8732230994,1203325.5297927728,1307140.8732230994,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0006334,BOR-0006334,GRP-0006334,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004634050714829704,2018-12-09,4.138419173166826,1404772.335195162,1404772.335195162,0.0,False,no_commitment,False,1097.2917508440912,residential_property,2447151.8292022394,2485254.2215508856,2447151.8292022394,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0006429,BOR-0006429,GRP-0006429,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.0043137471426170386,2024-04-11,4.470344590300234,4053287.9304449884,4053287.9304449884,0.0,False,no_commitment,False,15823.378394839072,residential_property,3961827.7365695024,4008076.407261736,3961827.7365695024,False,True,0.0,1870713.2470791808,eligible_bank,AA,0,0
EXP-0006440,BOR-0006440,GRP-0006440,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004008525029405949,2024-03-12,4.41779748610598,5661935.89457268,5661935.89457268,0.0,False,no_commitment,False,5144.558160159666,residential_property,7774177.805443056,8257053.222745136,7774177.805443056,True,True,0.0,0.0,none,UNRATED,5,0
EXP-0006483,BOR-0006483,GRP-0006483,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.02021854562584668,2024-09-08,3.329097630241375,887300.27255813,887300.27255813,0.0,False,no_commitment,False,3963.4601473897856,residential_property,1314385.3221288295,1371870.4231478341,1314385.3221288295,False,True,0.0,185935.32413364094,eligible_bank,AA,0,0
EXP-0006510,BOR-0006510,GRP-0006510,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.0033647951151483785,2021-09-24,2.8029335611732376,2080679.789040808,2080679.789040808,0.0,False,no_commitment,False,2338.011162712366,residential_property,3272139.5324055566,3356684.198947755,3272139.5324055566,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0006530,BOR-0006530,GRP-0006530,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0014998289655952074,2019-04-08,0.6877294637811904,7388201.587737485,7388201.587737485,0.0,False,no_commitment,False,32208.37268301744,residential_property,21556486.462549098,20273225.9141564,21556486.462549098,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0006549,BOR-0006549,GRP-0006549,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.014900403444759755,2024-11-07,4.96065717309338,6785383.554907871,6785383.554907871,0.0,False,no_commitment,False,53445.28418364855,residential_property,14210912.102033967,13831816.944685021,14210912.102033967,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0006554,BOR-0006554,GRP-0006554,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,A,A,0.001896205297525063,2022-01-22,3.7515390407645395,3864644.475187129,3864644.475187129,0.0,False,no_commitment,False,4766.485688759685,residential_property,4371761.930025277,4342172.017923975,4371761.930025277,False,True,0.0,0.0,none,UNRATED,30,0
EXP-0006582,BOR-0006582,GRP-0006582,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.003281167755493039,2019-10-05,1.3427012404158822,1971817.4516506866,1971817.4516506866,0.0,False,no_commitment,False,12187.911101274087,residential_property,3065404.9382831235,3158946.279760103,3065404.9382831235,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0006816,BOR-0006816,GRP-0006816,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.001354465143141844,2018-11-09,0.9935955456341564,3638851.117900771,3638851.117900771,0.0,False,no_commitment,False,30235.58761805431,residential_property,4854709.291163856,4698148.691704574,4854709.291163856,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0006946,BOR-0006946,GRP-0006946,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BB,BB,0.015059470955007969,2017-11-14,3.377992488147419,9600544.960903676,9600544.960903676,0.0,False,no_commitment,False,25711.996143011642,residential_property,13923277.632055568,14404224.838077303,13923277.632055568,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0006996,BOR-0006996,GRP-0006996,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.012940956788056015,2017-07-17,1.2770636691773578,10650662.225033864,10650662.225033864,0.0,False,no_commitment,False,76509.67958266716,residential_property,44704594.39040217,46239611.90055305,44704594.39040217,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0007049,BOR-0007049,GRP-0007049,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.005915179844348018,2024-02-11,3.2230687152308506,3757420.822847329,3757420.822847329,0.0,False,no_commitment,False,4134.288499168934,residential_property,4805148.428138547,4595209.811839906,4805148.428138547,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0007065,BOR-0007065,GRP-0007065,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004506411401928332,2020-07-01,3.093008825013994,4507353.928691945,4507353.928691945,0.0,False,no_commitment,False,15861.281725965458,residential_property,6685364.733940874,6191883.981028818,6685364.733940874,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0007134,BOR-0007134,GRP-0007134,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.004195239630249078,2021-10-24,1.3976637613636675,3066111.9907460185,3066111.9907460185,0.0,False,no_commitment,False,2110.1891663878296,residential_property,6101269.898849732,5844962.683274578,6101269.898849732,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0007320,BOR-0007320,GRP-0007320,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0037051585947533287,2024-08-09,1.6750699182997482,3273250.2880014535,3273250.2880014535,0.0,False,no_commitment,False,27651.30497063711,residential_property,5748586.335675888,5363812.9445440695,5748586.335675888,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0007337,BOR-0007337,GRP-0007337,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.004558450709521928,2018-03-14,0.6456305922156443,5142159.97088675,5142159.97088675,0.0,False,no_commitment,False,10502.304788443349,residential_property,6042497.404608239,6372098.1405497715,6042497.404608239,True,True,0.0,0.0,none,UNRATED,5,0
EXP-0007381,BOR-0007381,GRP-0007381,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.004567727925108713,2016-11-19,4.29686305833574,5550289.163639849,5550289.163639849,0.0,False,no_commitment,False,65239.89225251937,residential_property,8555146.655535102,8345043.755023891,8555146.655535102,True,True,0.0,0.0,none,UNRATED,0,0
EXP-0007469,BOR-0007469,GRP-0007469,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.01995200470778435,2022-10-19,0.43485331867377497,5757740.603077241,5757740.603077241,0.0,False,no_commitment,False,29503.292291636244,residential_property,10137141.427481672,9907816.914773047,10137141.427481672,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0007510,BOR-0007510,GRP-0007510,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.0033155274341509365,2023-01-17,2.871606747738957,1488406.35401216,1488406.35401216,0.0,False,no_commitment,False,9960.723483322578,residential_property,2168392.3936499185,2035275.9454987876,2168392.3936499185,False,True,0.0,1134802.433397778,eligible_bank,AA,15,0
EXP-0007608,BOR-0007608,GRP-0007608,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,A,A,0.0013380545742943835,2020-06-01,3.796584256939386,3559501.2454736163,3559501.2454736163,0.0,False,no_commitment,False,18588.828628546114,residential_property,4338651.974231968,4322868.275564463,4338651.974231968,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0007741,BOR-0007741,GRP-0007741,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.0038895271869523384,2023-11-13,4.227158390374054,2824035.5209986214,2824035.5209986214,0.0,False,no_commitment,False,19444.76036401915,residential_property,3932231.3595993463,3643684.3270631693,3932231.3595993463,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0007761,BOR-0007761,GRP-0007761,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004727442654452,2025-06-05,1.3011599770585536,2104200.6182193514,2104200.6182193514,0.0,False,no_commitment,False,2571.543248430243,residential_property,3810416.898257539,4034113.1352157136,3810416.898257539,True,True,0.0,0.0,none,UNRATED,15,0
EXP-0007796,BOR-0007796,GRP-0007796,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BB,BB,0.014914402766197238,2019-05-08,0.911079261639037,6704077.603669302,6704077.603669302,0.0,False,no_commitment,False,67117.32344941467,residential_property,8510469.023694776,9045612.792420091,8510469.023694776,True,True,0.0,0.0,none,UNRATED,5,0
EXP-0007823,BOR-0007823,GRP-0007823,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.005428644674143843,2025-02-05,1.1500472957779058,7248923.537140927,7248923.537140927,0.0,False,no_commitment,False,19851.992617313586,residential_property,8462390.705867216,8923170.579232076,8462390.705867216,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0007910,BOR-0007910,GRP-0007910,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.00554669444689291,2016-09-20,1.5123810848380717,6295985.181734317,6295985.181734317,0.0,False,no_commitment,False,68415.25912766442,residential_property,11569347.313290115,11176155.885508778,11569347.313290115,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0008027,BOR-0008027,GRP-0008027,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.0027327865302382293,2023-09-14,1.0726041792264385,7107010.953245743,7107010.953245743,0.0,False,no_commitment,False,61357.843610921846,residential_property,14009562.035807565,13237823.143342879,14009562.035807565,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0008093,BOR-0008093,GRP-0008093,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,A,A,0.0010251446003425866,2020-12-28,4.639920610407787,5020486.101689368,5020486.101689368,0.0,False,no_commitment,False,14928.985774097653,residential_property,7391195.67352343,7660457.016129163,7391195.67352343,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0008121,BOR-0008121,GRP-0008121,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004379923210148609,2020-01-03,4.191465195695614,3331658.432018315,3331658.432018315,0.0,False,no_commitment,False,39394.53284855551,residential_property,6212317.408581014,5891858.018940101,6212317.408581014,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008142,BOR-0008142,GRP-0008142,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,A,A,0.0015968263675024158,2017-01-18,3.848054030809871,4530693.193414674,4530693.193414674,0.0,False,no_commitment,False,6814.047937070313,residential_property,5308914.087515719,5256315.299345775,5308914.087515719,False,True,0.0,0.0,none,UNRATED,15,0
EXP-0008149,BOR-0008149,GRP-0008149,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BB,BB,0.015665020835289346,2023-09-14,2.956580389336137,1155360.5210827345,1155360.5210827345,0.0,False,no_commitment,False,12975.955514104995,residential_property,1408753.102765514,1519611.7019174069,1408753.102765514,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008153,BOR-0008153,GRP-0008153,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BBB,BBB,0.003157024789472972,2018-07-12,0.9769040873529179,5858883.611455128,5858883.611455128,0.0,False,no_commitment,False,40662.07803341162,residential_property,6001777.093095025,5837161.514868325,6001777.093095025,True,True,0.0,0.0,none,UNRATED,0,0
EXP-0008160,BOR-0008160,GRP-0008160,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004363571394148629,2021-11-23,0.537622064724313,4524005.736607096,4524005.736607096,0.0,False,no_commitment,False,44006.96041405438,residential_property,4258814.1383655565,4171386.324010389,4258814.1383655565,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008190,BOR-0008190,GRP-0008190,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BB,BB,0.013933518089681619,2017-08-16,1.5659117579827029,1688225.3072254695,1688225.3072254695,0.0,False,no_commitment,False,14212.594440433299,residential_property,2382349.899305656,2381529.3672815235,2382349.899305656,False,True,0.0,0.0,none,UNRATED,5,0
EXP-0008213,BOR-0008213,GRP-0008213,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004788485942162079,2018-08-11,6.971856499531536,4345571.679473427,4345571.679473427,0.0,False,no_commitment,False,48531.73025993922,residential_property,7953243.032138071,8016511.887620904,7953243.032138071,False,True,0.0,3133939.6353830495,eligible_bank,AA,30,0
EXP-0008312,BOR-0008312,GRP-0008312,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,Central,INR,BBB,BBB,0.003179713744222445,2024-10-08,0.25,8956721.312232867,8956721.312232867,0.0,False,no_commitment,False,10481.807338976603,residential_property,19151067.01159259,17905226.309331372,19151067.01159259,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008389,BOR-0008389,GRP-0008389,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.003338338322812807,2020-12-28,1.6522734857900352,3063214.558271602,3063214.558271602,0.0,False,no_commitment,False,18627.545955952828,residential_property,4159272.2034309856,3826778.632518642,4159272.2034309856,False,True,0.0,1756269.613243093,eligible_bank,AA,0,0
EXP-0008428,BOR-0008428,GRP-0008428,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,A,A,0.0017325922988621683,2016-08-21,4.752901829732253,2404839.8725887756,2404839.8725887756,0.0,False,no_commitment,False,17243.507778909712,residential_property,6921395.837105907,7445075.190239573,6921395.837105907,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008468,BOR-0008468,GRP-0008468,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.005266835386846122,2023-05-17,6.432153452134114,1823684.349882528,1823684.349882528,0.0,False,no_commitment,False,16493.24679442881,residential_property,2413002.232500615,2325453.3207622683,2413002.232500615,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008485,BOR-0008485,GRP-0008485,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,BB,BB,0.0164706822753337,2016-12-19,0.4488074658872796,10119987.414320901,10119987.414320901,0.0,False,no_commitment,False,41619.79828685429,residential_property,19084773.766269166,20522509.364851,19084773.766269166,True,True,0.0,0.0,none,UNRATED,0,0
EXP-0008491,BOR-0008491,GRP-0008491,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,A,A,0.0018926155675547736,2018-08-11,1.2036627855390174,2663586.448335419,2663586.448335419,0.0,False,no_commitment,False,1000.7149780284722,residential_property,3515398.952546798,3632106.1714846757,3515398.952546798,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008512,BOR-0008512,GRP-0008512,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,West,INR,BBB,BBB,0.004289249194684666,2021-09-24,1.4453738919081631,3773799.563043128,3773799.563043128,0.0,False,no_commitment,False,5606.691560395191,residential_property,5849542.764616163,5702883.316854616,5849542.764616163,False,True,0.0,0.0,none,UNRATED,60,0
EXP-0008667,BOR-0008667,GRP-0008667,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,East,INR,BBB,BBB,0.003444862334847875,2017-11-14,2.833681634354065,3120115.2513259095,3120115.2513259095,0.0,False,no_commitment,False,17711.90202337049,residential_property,4285885.61842465,3946814.748374486,4285885.61842465,True,True,0.0,0.0,none,UNRATED,15,0
EXP-0008694,BOR-0008694,GRP-0008694,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,North,INR,AA,AA,0.0006820611592546015,2023-08-15,5.158172312490427,1493829.813787366,1493829.813787366,0.0,False,no_commitment,False,7558.315419040622,residential_property,2333181.395072572,2179355.450705733,2333181.395072572,False,True,0.0,0.0,none,UNRATED,0,0
EXP-0008781,BOR-0008781,GRP-0008781,2026-06-30,mortgage,mortgage,individual,True,False,True,False,0.0,0.0,mortgage,Households,South,INR,BBB,BBB,0.004237713233584895,2022-01-22,0.8848589679645226,10668097.102547843,10668097.102547843,0.0,False,no_commitment,False,55915.74411356534,residential_property,53340485.51273921,52522394.063347474,53340485.51273921,False,True,0.0,0.0,none,UNRATED,0,0
